,showcase_1,showcase_2,bid_1,bid_2,diff_1,diff_2,estimated_bid1,estimated_diff1,estimated_bid2,estimated_diff2
254,25643.0,37319.0,25620.0,22000.0,-23.0,-15319.0,25620.0,-23.0,25620.0,-15319.0
255,25975.0,29509.0,9950.0,22000.0,-16025.0,-7509.0,9950.0,-16025.0,9950.0,-7509.0
256,52557.0,32888.0,30200.0,36000.0,-22357.0,3112.0,30200.0,-22357.0,30200.0,3112.0
257,21258.0,35368.0,9000.0,23000.0,-12258.0,-12368.0,9000.0,-12258.0,9000.0,-12368.0
258,34640.0,21263.0,27000.0,20000.0,-7640.0,-1263.0,27000.0,-7640.0,27000.0,-1263.0
259,33798.0,29856.0,20000.0,23000.0,-13798.0,-6856.0,20000.0,-13798.0,20000.0,-6856.0
260,33513.0,25770.0,33225.0,28500.0,-288.0,2730.0,33225.0,-288.0,33225.0,2730.0
261,38934.0,45916.0,34500.0,37450.0,-4434.0,-8466.0,34500.0,-4434.0,34500.0,-8466.0
262,24988.0,20403.0,32125.0,29200.0,7137.0,8797.0,32125.0,7137.0,32125.0,8797.0
263,27614.0,48281.0,35000.0,21850.0,7386.0,-26431.0,35000.0,7386.0,35000.0,-26431.0
264,31816.0,33822.0,32000.0,25800.0,184.0,-8022.0,32000.0,184.0,32000.0,-8022.0
265,39315.0,21361.0,24500.0,18000.0,-14815.0,-3361.0,24500.0,-14815.0,24500.0,-3361.0
266,30396.0,29336.0,24950.0,31925.0,-5446.0,2589.0,24950.0,-5446.0,24950.0,2589.0
267,37649.0,40328.0,35000.0,37000.0,-2649.0,-3328.0,35000.0,-2649.0,35000.0,-3328.0
268,22542.0,28725.0,19152.0,29100.0,-3390.0,375.0,19152.0,-3390.0,19152.0,375.0
269,22576.0,23928.0,18750.0,20000.0,-3826.0,-3928.0,18750.0,-3826.0,18750.0,-3928.0
270,27288.0,32706.0,23000.0,24000.0,-4288.0,-8706.0,23000.0,-4288.0,23000.0,-8706.0
271,40830.0,32349.0,30000.0,35500.0,-10830.0,3151.0,30000.0,-10830.0,30000.0,3151.0
272,29943.0,39844.0,37000.0,23750.0,7057.0,-16094.0,37000.0,7057.0,37000.0,-16094.0
273,28583.0,36804.0,30000.0,27500.0,1417.0,-9304.0,30000.0,1417.0,30000.0,-9304.0
274,36407.0,25614.0,32000.0,22632.0,-4407.0,-2982.0,32000.0,-4407.0,32000.0,-2982.0
275,27791.0,30964.0,30000.0,26400.0,2209.0,-4564.0,30000.0,2209.0,30000.0,-4564.0
276,22703.0,28525.0,22782.0,32324.0,79.0,3799.0,22782.0,79.0,22782.0,3799.0
277,29633.0,28269.0,23000.0,29000.0,-6633.0,731.0,23000.0,-6633.0,23000.0,731.0
278,20869.0,30290.0,22000.0,26500.0,1131.0,-3790.0,22000.0,1131.0,22000.0,-3790.0
279,29412.0,25815.0,27000.0,26000.0,-2412.0,185.0,27000.0,-2412.0,27000.0,185.0
280,23437.0,33598.0,28000.0,32300.0,4563.0,-1298.0,28000.0,4563.0,28000.0,-1298.0
281,27266.0,23318.0,28000.0,28666.0,734.0,5348.0,28000.0,734.0,28000.0,5348.0
282,32922.0,23880.0,21650.0,19500.0,-11272.0,-4380.0,21650.0,-11272.0,21650.0,-4380.0
283,27268.0,35341.0,25000.0,25000.0,-2268.0,-10341.0,25000.0,-2268.0,25000.0,-10341.0
284,27382.0,22580.0,26000.0,35000.0,-1382.0,12420.0,26000.0,-1382.0,26000.0,12420.0
285,27736.0,28976.0,23500.0,27000.0,-4236.0,-1976.0,23500.0,-4236.0,23500.0,-1976.0
286,41781.0,28926.0,28900.0,29999.0,-12881.0,1073.0,28900.0,-12881.0,28900.0,1073.0
287,38875.0,34637.0,31500.0,29300.0,-7375.0,-5337.0,31500.0,-7375.0,31500.0,-5337.0
288,46339.0,34255.0,41000.0,27500.0,-5339.0,-6755.0,41000.0,-5339.0,41000.0,-6755.0
289,24422.0,38823.0,24000.0,27345.0,-422.0,-11478.0,24000.0,-422.0,24000.0,-11478.0
290,38902.0,42309.0,35000.0,23500.0,-3902.0,-18809.0,35000.0,-3902.0,35000.0,-18809.0
291,40408.0,46833.0,26000.0,48750.0,-14408.0,1917.0,26000.0,-14408.0,26000.0,1917.0
292,30764.0,42965.0,36000.0,43000.0,5236.0,35.0,36000.0,5236.0,36000.0,35.0
293,27440.0,39296.0,30736.0,36000.0,3296.0,-3296.0,30736.0,3296.0,30736.0,-3296.0
294,29271.0,28959.0,27300.0,30000.0,-1971.0,1041.0,27300.0,-1971.0,27300.0,1041.0
295,37446.0,23576.0,38000.0,18888.0,554.0,-4688.0,38000.0,554.0,38000.0,-4688.0
296,34763.0,35926.0,18000.0,25999.0,-16763.0,-9927.0,18000.0,-16763.0,18000.0,-9927.0
297,22992.0,26521.0,25700.0,26500.0,2708.0,-21.0,25700.0,2708.0,25700.0,-21.0
298,37517.0,26745.0,27436.0,32500.0,-10081.0,5755.0,27436.0,-10081.0,27436.0,5755.0
299,27677.0,24335.0,22000.0,21000.0,-5677.0,-3335.0,22000.0,-5677.0,22000.0,-3335.0
300,23988.0,27439.0,26129.0,25000.0,2141.0,-2439.0,21700.0,-2288.0,21550.0,-5889.0
301,29323.0,21340.0,40000.0,26000.0,10677.0,4660.0,28600.0,-723.0,22000.0,660.0
302,35379.0,43923.0,21000.0,31000.0,-14379.0,-12923.0,20050.0,-15329.0,24350.0,-19573.0
303,34330.0,24585.0,27000.0,21500.0,-7330.0,-3085.0,22000.0,-12330.0,20200.0,-4385.0
304,27793.0,27441.0,27300.0,18500.0,-493.0,-8941.0,22150.0,-5643.0,19200.0,-8241.0
305,22412.0,24285.0,25000.0,28500.0,2588.0,4215.0,21300.0,-1112.0,23050.0,-1235.0
306,29528.0,23667.0,27000.0,25500.0,-2528.0,1833.0,22000.0,-7528.0,21750.0,-1917.0
307,22774.0,22812.0,27000.0,22500.0,4226.0,-312.0,22050.0,-724.0,20550.0,-2262.0
308,25375.0,31986.0,36000.0,32000.0,10625.0,14.0,26500.0,1125.0,24750.0,-7236.0
309,24949.0,30696.0,20500.0,31000.0,-4449.0,304.0,19950.0,-4999.0,24200.0,-6496.0
310,23662.0,22329.0,26000.0,20000.0,2338.0,-2329.0,21650.0,-2012.0,19700.0,-2629.0
311,23704.0,34325.0,23800.0,34029.0,96.0,-296.0,20900.0,-2804.0,25900.0,-8425.0
312,20898.0,23876.0,28000.0,25000.0,7102.0,1124.0,22400.0,1502.0,21500.0,-2376.0
